"Table No. 19 (c)
STATEMENT ON REMITTANCE-WISE DETAILS OF FDI EQUITY INFLOWS UNDER RBI’s AUTOMATIC ROUTE
1110,AGP CITY GAS PRIVATE LIMITED,DELHI,South West Delhi,Distribution and sale of gaseous fuels through mains,AG AND P LNG MARKETING PTE LTD,Singapore,14.59,0.20,"Received in
the Company",
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount (In Rs Million),Amount (In US$ Million),Inv Type,
1111,PLUNES TECHNOLOGIES PRIVATE LIMITED,DELHI,North West Delhi,"Operation of web sites that use a search engine to generate and maintain extensive databases of internet addresses and content
in an easily searchable format",ZIA AHTESHAM AHMED,UAE,14.58,0.20,Received in the Company,
1112,SNAPBIZZ CLOUDTECH PRIVATE LIMITED,KARNATAKA,Bengaluru,Other information service activities n.e.c.,Snapbizz Cloudtech Pte Ltd,Singapore,14.58,0.20,Received in the Company,
1113,Array Networks India Private Limited,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,ARRAY NETWORKS INC,U.S.A,14.57,0.20,Received in the Company,
1114,ALPHATION AUTO PRIVATE LIMITED,KARNATAKA,Bengaluru,Maintenance and repair of motor vehicles,ASIF MERCHANT,U.S.A,14.55,0.20,"Received in
the Company",
1115,TECH4BILLION MEDIA PRIVATE LIMITED,KARNATAKA,Bengaluru,"Other data processing, hosting and related activities n.e.c.",Dmitry Gusev,Cyprus,14.59,0.20,"Received in the
Company",
1116,OM PRAKASH STOCK BROKERS PRIVATE LIMITED,RAJASTHAN,Jaipur,"Hotels and Motels, inns, resorts providing short term lodging facilities; includes accommodation in house boats",PARAIBA LLC,U.S.A,14.58,0.20,Received in the Company,
1117,SWISS NEWATER INDIA PRIVATE LIMITED,MAHARASHTRA,Pune,Manufacture of disinfectants (for agricultural and other use),Symbioswiss Sarl,Switzerland,14.52,0.20,Received in the Company,
1118,BS INVENTIONS PRIVATE LIMITED,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,TEMPEST TECH LIMITED,Ireland,14.51,0.20,"Received in
the Company",
1119,SENTINI FLOPIPES INDIA PRIVATE LIMITED,TELANGANA,Hyderabad,Manufacture of other plastics products n.e.c.,SRINIVAS TIPIRNENI,U.S.A,14.50,0.20,Received in the Company,
1120,Synophic Global Research Private Limited,ANDHRA PRADESH,Visakhapatnam,Computer consultancy and computer facilities management activities,Manikyala Rao Papolu,U.S.A,14.48,0.20,"Received in
the Company",
1121,Synophic Global Research Private Limited,ANDHRA PRADESH,Visakhapatnam,Computer consultancy and computer facilities management activities,Kondala Rao Balusu,U.S.A,14.48,0.20,Received in the Company,
1122,"CAREERLABS TECHNOLOGIES PRIVATE
LIMITED",KARNATAKA,Bengaluru,EDUCATION,Rocket Internet Capital Partners (Euro) II SCS,Luxembourg,14.45,0.20,"Received in the
Company",
1123,AMMAN-TRY STEELS PVT LTD,TAMIL NADU,Tiruchirappalli,"Manufacture of steel in ingots or other primary forms, and other semi-finished products of steel",YNI FIN CAPITAL INVESTMENTS SPC,Cayman Islands,14.50,0.20,BrownField,
1124,INTELLIGENT MACHINES LAB PRIVATE LIMITED,MAHARASHTRA,Pune,Computer consultancy and computer facilities management activities,INTELLIGENT MACHINES LAB INC,U.S.A,14.45,0.20,Received in the,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount (In Rs Million),Amount (In US$ Million),Inv Type,
,,,,,,,,,Company,
1125,SILICONCH SYSTEMS PRIVATE LIMITED,KARNATAKA,Bengaluru,Other specialized design activities n.e.c.,Josue Castillo,U.S.A,14.38,0.20,Received in the Company,
1126,Liftket India Private Limited,HARYANA,Gurgaon,"Repair and maintenance of other special purpose machinery of division 28 (weighing equipment,vending machines, cash registers, photocopy machines, calculators,
typewriters etc.)",LIFTKET HOFFMANN GMBH,Germany,14.22,0.20,Received in the Company,
1127,YKBK INFRA PRIVATE LIMITED,HARYANA,Gurgaon,"Construction and maintenance of motorways, streets, roads, other vehicular and pedestrian ways, highways, bridges,
tunnels and subways",YKBK JAPAN INC,Japan,14.19,0.19,Received in the Company,
1128,"ZETWERK MANUFACTURING BUSINESSES PRIVATE
LIMITED",KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,Lightspeed Frontier I-N L.P,Cayman Islands,14.17,0.19,Received in the Company,
1129,MEGAVOICE INDIA PRIVATE LIMITED,DELHI,East Delhi,"Manufacture of bare printed circuit boards, loading of components onto printed circuit boards; manufacture of interface cards (e.g. sound, video, controllers, network,
modems)",Megavoice (Israel) Limited,Israel,13.83,0.19,Received in the Company,
1130,KARNATAKA RESCO ROOFTOP SOLAR PRIVATE LIMITED,TELANGANA,Hyderabad,Electric power generation using solar energy,TEP Solar India Mauritius,Mauritius,13.74,0.19,Received in the Company,
1131,HOUFU INFRATECH PRIVATE LIMITED,DELHI,North Delhi,Real estate activities with own or leased property,Tulky Venthu top,Taiwan,13.59,0.19,Received in the Company,
1132,GIG - IRM Glass Insulators Private Limited,GUJARAT,Ahmedabad,Manufacture of other wiring devices and fittings n.e.c.,GIG Holdings OU,Estonia,13.50,0.19,"Received in
the Company",
1133,REDRUSH ONLINE PRIVATE LIMITED,WEST BENGAL,Kolkata,Other business support service activities n.e.c,1248134 B C Ltd,Canada,13.53,0.19,Received in the Company,
1134,Hollysys Automation India Private Limited,DELHI,West Delhi,Renting and leasing of other machinery and equipment n.e.c. without operator,HollySys (Asia Pacific) Pte Ltd,Singapore,13.43,0.18,Received in the Company,
1135,REDRUSH ONLINE PRIVATE LIMITED,WEST BENGAL,Kolkata,Other business support service activities n.e.c,1248134 B C Ltd,Canada,13.37,0.18,"Received in
the Company",
1136,Verdes Clay & Minerals Equipment Private Limited,TAMIL NADU,Krishnagiri,"Manufacture of other machinery for mining, quarrying and construction n.e.c.",Verdes Macquinas E Instalacoes,Brazil,13.28,0.18,Received in the,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount (In Rs Million),Amount (In US$ Million),Inv Type,
,,,,,,,,,Company,
1137,JWL KOVIS INDIA PRIVATE LIMITED,WEST BENGAL,Kolkata,"Manufacture of diverse parts and accessories for motor vehicles such as brakes, gearboxes, axles,road wheels, suspension shock absorbers, radiators, silencers, exhaust pipes, catalysers, clutches, ste",KOVIS IND D.O.O,Slovenia,13.26,0.18,Received in the Company,
1138,TGW MACHINE KNIVES PRIVATE LIMITED,MADHYA PRADESH,Dhar,"Manufacture of general hardware (saws and saw-blades, including circular saw-blades and chainsaw blades, moulding boxes, vices, clamps etc.)",TGW (HOLDINGS) LIMITED,United Kingdom,13.23,0.18,Brownfield,
1139,IPSUM & FINGENTI PRIVATE LIMITED,MAHARASHTRA,THANE,Manufacture of other special-purpose machinery n.e.c.,JR MACHINES LTD,United Kingdom,13.14,0.18,Greenfield,
1140,Districo India Private Limited,MAHARASHTRA,Mumbai,Warehousing of refrigerated (cold storage),Districo Mauritius,Mauritius,13.08,0.18,"Received in the
Company",
1141,Koovs Marketing Consulting Private Limited,Haryana,Gurgaon,Other non-specialised wholesale trade n.e.c.,SGIK 3 Investments Limited,United Kingdom,13.05,0.18,Brownfield,
1142,NF HEALTHCARE INDIA PRIVATE LIMITED,DELHI,North West Delhi,Manufacture of other medical and dental instruments n.e.c.,NF CO LTD,South Korea,13.03,0.18,Received in the Company,
1143,Amplus Dakshin Private Limited,DELHI,South Delhi,Electric power generation using solar energy,AMPLUS ENERGY SOLUTIONS PTE. LTD.,Singapore,12.96,0.18,Received in the Company,
1144,"PAYTEL FINANCIAL TECHNOLOGIES PRIVATE
LIMITED",DELHI,South Delhi,Other information technology and computer service activities n.e.c,PAYTEL FINANCIAL TECHNOLOGIES INC,U.S.A,12.86,0.18,"Received in the
Company",
1145,"CONNECT AND HEAL PRIMARY CARE PRIVATE
LIMITED",MAHARASHTRA,Mumbai,Hospital activities,Connect and Heal Global Pte Ltd,Singapore,12.84,0.18,Brownfield,
1146,SIMERA INDUSTRIES PRIVATE LIMITED,MAHARASHTRA,NASHIK,Manufacture of other structural metal products,KUNAL SONAVANE,U.S.A,12.88,0.18,GreenField,
1147,Lucideus Technologies Private Limited,DELHI,New Delhi,Other information technology and computer service activities n.e.c,Safe Securities Inc.,U.S.A,12.86,0.18,"Received in the
Company",
1148,ONEBANC TECHNOLOGIES PRIVATE LIMITED,HARYANA,Gurgaon,Other information technology and computer service activities n.e.c,ANDREAS LOHFF,Germany,12.80,0.18,"Received in the
Company",
1149,ONEBANC TECHNOLOGIES PRIVATE LIMITED,HARYANA,Gurgaon,Other information technology and computer service activities n.e.c,ACHIM GERHARD PREUSS,Germany,12.80,0.18,"Received in the
Company",
1150,TGW MACHINE KNIVES,Madhya,Dhar,Manufacture of general hardware (saws and,TGW (HOLDINGS) LIMITED,United,12.84,0.18,BrownField,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount (In Rs Million),Amount (In US$ Million),Inv Type,
,PRIVATE LIMITED,Pradesh,,"saw-blades, including circular saw-blades
and chainsaw blades, moulding boxes, vices, clamps etc.)",,Kingdom,,,,
1151,SPARKLE CLEAN TECH PVT LTD,MAHARASHTRA,Mumbai,Manufacture of filtering and purifying machinery or apparatus for liquids and gases,SPARKLE CLEAN HOLDINGS PTE. LTD.,Singapore,12.77,0.18,"Received in
the Company",
1152,GENERATION INDIA FOUNDATION,HARYANA,Gurgaon,Educational Support Services,"Generation: You Employed, Inc.",U.S.A,12.74,0.18,Received in the Company,
1153,EXECUTIVE CENTRE INDIA PVT LTD,Maharashtra,Brihan Mumbai,Combined office administrative service activities,The Executive Centre Singapore Pte Ltd,Singapore,12.64,0.17,Brownfield,
1154,EVERGREEN RENEWABLES PRIVATE LIMITED,MAHARASHTRA,Mumbai,Electric power generation using solar energy,EVERGREEN POWER MAURITIUS PVT LTD,Mauritius,12.66,0.17,"Received in
the Company",
1155,"DUKE CORPORATE
EDUCATION INDIA PRIVATE LIMITED",GUJARAT,Ahmedabad,Educational support activities,DUKE CORPORATE EDUCATION,U.S.A,12.60,0.17,"Received in
the Company",
1156,Autoline Industrial Parks Limited,MAHARASHTRA,Pune,Real estate activities with own or leased property,SHARJAH CEMENT AND INDUSTRIAL DEVELOPMENT CO.,UAE,12.57,0.17,Received in the Company,
1157,AMAR CHEMISTRY PRIVATE LIMITED,MAHARASHTRA,Mumbai,"Manufacture of various other chemical products n.e.c (antiknock preparations, anti- freeze preparations, liquids for hydraulic transmission, composite diagnostic or laboratory reagents, writing or drawing ink, chemical substance used in manufacturing
of pe",Priyashri Nayak,U.S.A,12.60,0.17,Received in the Company,
1158,Foodvista India Private Limited,KARNATAKA,Bengaluru,Restaurants without bars,"Lightspeed India Partners I, LLC",Mauritius,12.50,0.17,"Received in the
Company",
1159,Foodvista India Private Limited,KARNATAKA,Bengaluru,Restaurants without bars,Lightspeed Venture Partners X Mauritius,Mauritius,12.50,0.17,"Received in the
Company",
1160,DMN INDIA PRIVATE LIMITED,TAMIL NADU,Tiruvallur,Manufacture of fluid power equipment,M/s. DMN Machinefabriek Noordwykerhout B.V,Netherland,12.50,0.17,Greenfield,
1161,ZAMIT INDIA PRIVATE LIMITED,HARYANA,Gurgaon,EDUCATION,ZAMIT LIMITED,United Kingdom,12.50,0.17,Received in the Company,
1162,"SmarterHomes Technologies Private
Limited",KARNATAKA,Bengaluru,"Manufacture of other pumps, compressors, taps and valves etc.",Bunhill Investments Unlimited,United Kingdom,12.36,0.17,"Received in the
Company",
1163,SAKUMA,MAHARASHTRA,Mumbai,Real estate activities with own or leased,KARUNA VISHAL GROVER,Singapore,12.25,0.17,Received in,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount (In Rs Million),Amount (In US$ Million),Inv Type,
,INFRASTRUCTURE AND REALTY PRIVATE LIMITED,,,property,,,,,the Company,
1164,ALMTECH SOFTWARE SOLUTIONS LIMITED,TELANGANA,Hyderabad,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding web-page designing",Nader Khalid Saleh Alrajhi,Saudi Arabia,12.22,0.17,Received in the Company,
1165,"ZAGRO PREMIER RAIL SOLUTIONS PRIVATE
LIMITED",WEST BENGAL,Kolkata,"Manufacture of other transport equipments
n.e.c. such as pushcarts, handcarts etc",ZAGRO BAHN UND BAUMASCHINEN GMBH,Germany,12.25,0.17,"Received in the
Company",
1166,Evermore Industries India Private Limited,MAHARASHTRA,Mumbai,Wholesale of rubber,"Evermore Japan Co., Ltd.",Japan,12.17,0.17,Received in the Company,
1167,GEMINI EQUIPMENT AND RENTALS PRIVATE LIMITED,MAHARASHTRA,THANE,"Renting and operational leasing, without operator, of other machinery and equipment that are generally used as capital
goods by industries",BERGGRUEN INDIA RENTALS,Mauritius,12.05,0.17,Received in the Company,
1168,TIPPING MR PINK PRIVATE LIMITED,DELHI,Central Delhi,Restaurants without bars,RB Investments Pte. Ltd,Singapore,12.03,0.17,"Received in the
Company",
1169,Y-COOK INDIA PRIVATE LIMITED,KARNATAKA,Bengaluru,Preservation of fruit and vegetables n.e.c.,"OIKOCREDIT, ECUMENICAL DEVELOPMENT COOPERATIVE SOCIETY U.A.",Netherland,12.01,0.17,Received in the Company,
1170,SANIL ELECTRIC INDIA PRIVATE LIMITED,KARNATAKA,Bengaluru,"Manufacture of electric power distribution transformers, arc-welding transformers,
fluorescent ballasts, transmission and distribution voltage regulators",SANIL ELECTRIC CO.LTD,South Korea,12.00,0.16,Received in the Company,
1171,SP Life Care Private Limited,KERALA,Thiruvananthapuram,Residential care activities for the elderly and disabled,Sajan Janardhanan Pillai,U.S.A,12.00,0.16,Received in the Company,
1172,Wellspring Healthcare Private Limited,MAHARASHTRA,Mumbai,Hospital activities,Forza Investment Holdings LLC,U.S.A,11.90,0.16,"Received in
the Company",
1173,Mastek Limited,GUJARAT,Ahmedabad,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding web-page designing",John Timothy Owen,United Kingdom,11.79,0.16,Received in the Company,
1174,SENRA TECH PRIVATE LIMITED,DELHI,South Delhi,Other information technology and computer service activities n.e.c,SENRA LLC,U.S.A,11.67,0.16,"Received in the
Company",
1175,Edunetwork Private Limited,KARNATAKA,Bengaluru,"Renting of tent, furniture, pottery and glass, kitchen and tableware, utensils, household electrical and electronic equipments etc.",Renaud Laplanche,U.S.A,11.60,0.16,Received in the Company,
1176,PHOENIX ROBOTIX PRIVATE LIMITED,ODISHA,Sundergarh,Software installation,RIDIK TECHNOLOGY PTE LTD,Singapore,11.60,0.16,Received in the,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount (In Rs Million),Amount (In US$ Million),Inv Type,
,,,,,,,,,Company,
1177,KARNATAKA RESCO ROOFTOP SOLAR PRIVATE LIMITED,TELANGANA,Hyderabad,Electric power generation using solar energy,TEP Solar India Mauritius,Mauritius,11.58,0.16,Received in the Company,
1178,"LGT IMPACT INVESTMENT
ADVISORS INDIA PIRVATE LIMITED",MAHARASHTRA,Mumbai,Management of other investment funds,LGT GROUP HOLDING LTD AG,Liechtenstein,11.50,0.16,"Received in
the Company",
1179,Lumax Jopp Allied Technologies Private Limited,HARYANA,Gurgaon,"Manufacture of diverse parts and accessories for motor vehicles such as brakes, gearboxes, axles,road wheels, suspension shock absorbers, radiators, silencers, exhaust pipes, catalysers, clutches,
ste",JOPP HOLDING GMBH,Germany,11.50,0.16,BrownField,
1180,"DS CONNECTORS AND CABLES INDIA PRIVATE
LIMITED",TAMIL NADU,Chennai,Sale of motor vehicle parts and accessories,DS INC,South Korea,11.44,0.16,"Received in the
Company",
1181,KARE PARTNERS GROUP INDIA PRIVATE LIMITED,DELHI,South Delhi,Hospital activities,Kare Partners Mauritius Limited,Mauritius,11.30,0.16,Received in the Company,
1182,DAIICHIKOUTSU CARMAKE PRIVATE LIMITED,KARNATAKA,Bengaluru,Sale of motor vehicle parts and accessories,"Daichi Koutsu Sangyo Co., Ltd",Japan,11.34,0.16,Received in the Company,
1183,PRIYA HIRANANDANI LIVING PRIVATE LIMITED,MAHARASHTRA,Mumbai,"Construction of buildings carried out on
own-account basis or on a fee or contract basis",CYRUS KERSIE VANDREVALA AND PRIYA HIRANANDANI,United Kingdom,11.28,0.16,"Received in
the Company",
1184,ACE ENGINEERING SOLUTIONS INDIA PRIVATE LIMITED,MAHARASHTRA,Pune,"Manufacture of other general purpose machinery n.e.c. (fans intended for industrial applications,exhaust hoods for commercial, laboratory or industrial use;
calendering or other rolling machines othe",GUNASHEEL RAMANNA UDUPI,UAE,11.30,0.15,Received in the Company,
1185,ACE ENGINEERING SOLUTIONS INDIA PRIVATE LIMITED,MAHARASHTRA,Pune,"Manufacture of other general purpose machinery n.e.c. (fans intended for industrial applications,exhaust hoods for commercial, laboratory or industrial use;
calendering or other rolling machines othe",PRASANNA RAMA RAO UDUPI,UAE,11.30,0.15,Received in the Company,
1186,MARKETXPANDER SERVICES PRIVATE LIMITED,KARNATAKA,Bengaluru,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding web-page designing",J INVESTMENTS GP,U.S.A,11.25,0.15,Received in the Company,
1187,"WEST COAST LIQUID TERMINAL PRIVATE
LIMITED",GUJARAT,Junagadh,Cargo handling incidental to water transport,Vopak India BV,Netherland,11.25,0.15,GreenField,
1188,MINDA TG RUBBER PVT.,DELHI,North West Delhi,Manufacture of other rubber products,TOYODA GOSEI CO. LTD.,Japan,11.17,0.15,Received in,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount (In Rs Million),Amount (In US$ Million),Inv Type,
,LTD.,,,,,,,,the Company,
1189,AVALON TECHNOLOGIES PRIVATE LIMITED,TAMIL NADU,Kanchipuram,"Manufacture of bare printed circuit boards, loading of components onto printed circuit boards; manufacture of interface cards (e.g. sound, video, controllers, network, modems)",Anand Kumar,Singapore,11.19,0.15,Received in the Company,
