Table No. 19 (c),,,,,,,,
"STATEMENT ON REMITTANCE-WISE OF FDI EQUITY INFLOWS RECEIVED UNDER RBI’s AUTOMATIC ROUTE
803,B&E DIAGNOSTICS INDIA PVT LTD,HongKong,BE SCIOENTIFIC HK LTD,MUMBAI,"Manufacture of various other chemical products n.e.c.(antiknock preparations, anti-freeze preparations,",1.90,0.03,
804,STARS COSMETICS INDIA PVT LTD,HongKong,RAVINA H DAYARAM/SATESH  H DAYARAM,MUMBAI,"Manufacture of cosmetics and toileteries (includes manufacture of preshave, shaving or after shave preparations;",50.00,0.78,
805,LOGIPIX INDIA PRIVATE LIMITED,Hungary,FERENC DEAK,NEW DELHI,Wholesale of other electronic equipments and parts thereof,0.03,0.00,
806,LOGIPIX INDIA PRIVATE LIMITED,Hungary,BEATRIX BESENYEI,NEW DELHI,Wholesale of other electronic equipments and parts thereof,0.03,0.00,
807,LOGIPIX INDIA PRIVATE LIMITED,Hungary,PETER BESENYEI,NEW DELHI,Wholesale of other electronic equipments and parts thereof,0.03,0.00,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
808,AMAR DARMA NATURAL RESOURCES PRIVATE LIM,Indonesia,PT DARMA HENWA TBK,NEW DELHI,Opencast mining of hard coal,0.03,0.00,
809,PT INFOTECH SOLUTIONS PVT LTD,Indonesia,Mr. Rajat Sagar,BANGALORE,"Writing , modifying, testing of computer program to meet the needs of a particular client excluding web-page",1.67,0.03,
810,PT INFOTECH SOLUTIONS PVT LTD,Indonesia,Mrs. Poonam Sagar,BANGALORE,"Writing , modifying, testing of computer program to meet the needs of a particular client
excluding web-page",0.31,0.00,
811,CLOUDCHERRY ANALYTICS PRIVATE LIMITED,Indonesia,KALPATARU VENTURES PVT LTD,CHENNAI,"Other data processing, hosting and related activities n.e.c.",0.96,0.01,
812,CLOUDCHERRY ANALYTICS PRIVATE LIMITED,Indonesia,KALPATARU VENTURES PVT LTD,CHENNAI,"Other data processing, hosting and related activities n.e.c.",0.02,0.00,
813,GARUDA POLYFLEX FOODS PVT LTD,Indonesia,GARUDA FOOD PUTRA PUTRI JAYA PT,BANGALORE,"Manufacture of other cocoa, chocolate, sugar confectionery
products n.e.c.",14.00,0.22,
814,GARUDA POLYFLEX FOODS PVT LTD,Indonesia,DHARMA AGUNG WIJAYA PT,BANGALORE,"Manufacture of other cocoa, chocolate, sugar confectionery products n.e.c.",2.00,0.03,
815,GREENTECH CHEMICALS PVT LTD,Indonesia,BPK DARYANTO WIJAYA,MUMBAI,"Manufacture of insecticides, rodenticides, fungicides, herbicides",0.05,0.00,
816,GREENTECH CHEMICALS PVT LTD,Indonesia,BPK PARAS WIJAYA BHOJWANI,MUMBAI,"Manufacture of insecticides, rodenticides, fungicides, herbicides",0.05,0.00,
817,PERIGORD PREMEDIA(INDIA) PVT LTD,Ireland,PERIGORD PREMEDIA LTD,HYDERABAD,Providing software support and maintenance to the clients,1.41,0.02,
818,BROWSERSTACK SOFTWARE PVT LTD,Ireland,BROWSERSTACK LTD,MUMBAI,"Writing , modifying, testing of computer program to meet the needs of a particular client
excluding web-page",67.86,1.05,
819,SENSIENT INDIA PVT LTD,Ireland,SENSIENT HOLDING 1 BV,MUMBAI,Other non-specialised wholesale trade n.e.c.,50.00,0.78,
820,ALTHERA LABORATORIES INDIA PRIVATE LIMIT,Ireland,ALTHERA LABORATORIES LTD,BANGALORE,"Manufacture of medicinal substances used in the manufacture of pharmaceuticals: antibiotics, endocrine",0.10,0.00,
821,MAHAMAYA INFRASTRUTURE PRIVATE LIMITED,Ireland,EICM SOUTH ASIA HOSPITALITY 1,NEW DELHI,"Hotels and Motels, inns, resorts providing short term lodging facilities includes
accommodation in house",66.59,1.03,
822,INTERNATIONAL ORTHOPAEDIC REHABILITATION,Ireland,INTERNATIONAL ORTHOPAEDIC REHABILITATION,NEW DELHI,Hospital activities,7.25,0.11,
823,WEDDINGSONLINE INDIA PRIVATE LIMITED,Ireland,WEDDINGSONLINE.IE LTD,MUMBAI,"Operation of web sites that use a search engine to generate and maintain extensive databases of
internet",0.72,0.01,
824,RSA SECURITY INDIA PVT. LTD.,Ireland,RSA SECURITY HOLDING LIMITED,BANGALORE,Other information technology and computer service activities n.e.c,0.01,0.00,
825,RSA SECURITY INDIA PVT. LTD.,Ireland,RSA SECURITY IRELAND LIMITED,BANGALORE,Other information technology and computer service activities n.e.c,0.13,0.00,
826,HARKNESS SCREENS INDIA P LTD,Ireland,harkness screens Intl Ltd,BANGALORE,Manufacture of optical instruments and equipment,6.40,0.10,
827,HARKNESS SCREENS INDIA P LTD,Ireland,harkness screens Intl Ltd,BANGALORE,Manufacture of optical instruments and equipment,13.87,0.22,
828,FIREEYE TECHNOLOGY INDIA,Ireland,FireEye Ireland Limited,BANGALORE,Other information technology,0.10,0.00,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
,PRIVATE LIMITED,,,,and computer service activities n.e.c,,,
829,DISTRIBUTION LOGISTICS INFRASTRUCTURE PV,Isle of Man,INFRASTRUCTURE INDIA PLC,BANGALORE,Other sea and coastal water transport n.e.c.,584.40,9.06,
830,QUARINA MINES AND MINERALS (P) LTD,Isle of Man,golden horizon holdings limited,BANGALORE,Mining of lead and znic ore,1.32,0.02,
831,APPLAUSE APP QUALITY INDIA PVT LTD,Israel,APPLAUSE APP QUALITY LIMITED,HYDERABAD,"Writing , modifying, testing of computer program to meet the needs of a particular client excluding web-page",0.00,0.00,
832,ORTECS ELECTRONICS INDIA PRIVATE LIMITED,Israel,ZYNY DEDY,BANGALORE,Wholesale of other electronic equipments and parts thereof,0.08,0.00,
833,ARM HEALTHCARE PRIVATE LIMITED,Israel,RAFI LEVI,NEW DELHI,Hospital activities,0.00,0.00,
834,ARM HEALTHCARE PRIVATE LIMITED,Israel,RAFI LEVI,NEW DELHI,Hospital activities,1.00,0.02,
835,PUNJ LLOYD RAKSHA SYSTEMS PRIVATE LIMITE,Israel,ISRAEL WEAPON INDUSTRIES (IWI) LIMITED,NEW DELHI,Manufacture of other articles n.e.c.,1.10,0.02,
836,PURESIGHT SYSTEMS PRIVATE LIMITED,Israel,Asaf Ben Zion Merary,BANGALORE,Wholesale of computers and computer peripheral equipment,0.95,0.01,
837,PURESIGHT SYSTEMS PRIVATE LIMITED,Israel,David Merary,BANGALORE,Wholesale of computers and computer peripheral equipment,0.95,0.01,
838,PURESIGHT SYSTEMS PRIVATE LIMITED,Israel,Asaf Ben Zion Merary,BANGALORE,"Wholesale of computers and
computer peripheral equipment",1.00,0.02,
839,PURESIGHT SYSTEMS PRIVATE LIMITED,Israel,David Merary,BANGALORE,"Wholesale of computers and computer peripheral
equipment",0.99,0.02,
840,PURESIGHT SYSTEMS PRIVATE LIMITED,Israel,Asaf Ben Zion Merary,BANGALORE,Wholesale of computers and computer peripheral equipment,0.99,0.02,
841,PURESIGHT SYSTEMS PRIVATE LIMITED,Israel,David Merary,BANGALORE,Wholesale of computers and computer peripheral equipment,0.99,0.02,
842,VVVA HOTELS PVT LTD,Italy,Sherry Raj,CHENNAI,"Hotels and Motels, inns, resorts providing short term lodging facilities includes
accommodation in house",8.76,0.14,
843,OLI VIBRATORS INDIA PRIVATE LIMITED,Italy,OLI SPA,BANGALORE,Manufacture of electric motors (except internal combustion engine starting motors),0.86,0.01,
844,NOVATEUR ELECTRICAL & DIGITAL SYSTEMS PV,Italy,B Ticino SpA,MUMBAI,"Manufacture of power generators (except battery charging alternators for
internal combustion engines),","5,544.00",85.94,
845,ITALIND ENGINEERS PRIVATE LIMITED,Italy,White SRL,BANGALORE,"Manufacture of engines and turbines, except aircraft,
vehicle and cycle engines",1.50,0.02,
846,MECC ALTE INDIA PVT. LTD.,Italy,CO.MECC.FIN.S.R.L.,MUMBAI,"Manufacture of power generators (except battery charging alternators for internal combustion engines),",5.10,0.08,
847,PARMA CLIMA TECHNOLOGIES INDIA PRIVATE L,Italy,Parma Clima S. R. L,BANGALORE,"Other plumbing, heat and air conditioning activities n.e.c.",3.29,0.05,
848,"PARMA CLIMA
TECHNOLOGIES INDIA PRIVATE L",Italy,Gabriele Farri,BANGALORE,"Other plumbing, heat and air conditioning activities n.e.c.",0.41,0.01,
849,CHRYSALIS LEARNING PVT LTD,Italy,DANJO CONSULTING SPA,MUMBAI,Other business support service,3.47,0.05,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
,,,,,activities n.e.c.,,,
850,DEEPPURA HOTELS AND RESORTS PVT LIMITED,Italy,Maria Frazia Baldan,JAIPUR,"Hotels and Motels, inns, resorts providing short term lodging facilities includes accommodation in house",5.75,0.09,
851,MECC ALTE INDIA PVT. LTD.,Italy,MECC FIN S R L,MUMBAI,"Manufacture of power generators (except battery charging alternators for
internal combustion engines),",19.16,0.30,
852,BLP ENERGY PRIVATE LIMITED,Italy,ENEL GREEN POWER DEVELOPMENT SRL,NEW DELHI,"Electric power generation using other non conventional
sources",73.00,1.13,
853,STICKHOUSE PRIVATE LIMITED,Italy,STICKHOUSE COMPANY SRL,NEW DELHI,"Manufacture of ice-cream, kulfi etc.",7.35,0.11,
854,PROFILIAD MEDIA PRIVATED LIMITED,Italy,MAINNADV SRL,NEW DELHI,Other information service activities n.e.c.,2.00,0.03,
855,GIBAM (INDYFIT SHOPFITTING) INDIA PVT LT,Italy,Gibam Shops SRL,MUMBAI,Manufacture of furniture made of wood,3.72,0.06,
856,MARANGONI GRP PVT LTD,Italy,Marangoni S.P.A,MUMBAI,Retreading of tyres; replacing or rebuilding of tread on used pneumatic tyres,4.67,0.07,
857,GIBAM (INDYFIT SHOPFITTING) INDIA PVT LT,Italy,Gibam Shops SRL,MUMBAI,Manufacture of furniture made of wood,3.74,0.06,
858,SMALTICERAM INDIA PRIVATE LIMITED,Italy,SMALTICERAM UNICER SPA,AHMEDABAD,Manufacture of other refractory articles n.e.c.,7.98,0.12,
859,WALLMAX INDIA ENTERPRISES PVT LTD,Italy,WALLMAX S.R.L.,NEW DELHI,"Manufacture of other general purpose machinery n.e.c. ( fans intended for industrial applications, exhaust",20.76,0.32,
860,DREAM PLAST INDIA PVT LTD,Italy,PAOLO SUNINO,MUMBAI,Manufacture of other games and toys n.e.c.,0.09,0.00,
861,DREAM PLAST INDIA PVT LTD,Italy,MARCO GILARDINO,MUMBAI,Manufacture of other games and toys n.e.c.,0.01,0.00,
862,MGM VARVEL POWER TRANSMISSION P LTD,Italy,M.G.M Motori Elettrici S.P.A,CHENNAI,Manufacture of electric motors (except internal combustion engine starting motors),12.40,0.19,
863,MORINE HANDBAGS P LTD,Italy,Martina Caponi,CHENNAI,Tanning and finishing of industrial leather,5.00,0.08,
864,BACK SEAT FASHION PRIVATE LIMITED,Italy,GABRIELE ATZEI,NEW DELHI,"Fashion design related to textiles, wearing apparel, shoes, jewelry, furniture and
other fashion goods",0.01,0.00,
865,R.E.D GRANITI QUARRIES AND BLOCKS INDIA,Italy,R.E.D GRANITI S.P.A,BANGALORE,Support activities for other mining and quarrying,1.93,0.03,
866,LEVIGO ENGINEERING INDIA PVT LTD,Italy,COSTA LEVIGATRICI SPA,BANGALORE,Manufacture of other special- purpose machinery n.e.c.,33.46,0.52,
867,MGM VARVEL POWER TRANSMISSION P LTD,Italy,Varvel SPA,CHENNAI,Manufacture of electric motors (except internal combustion engine starting motors),12.40,0.19,
868,MGM VARVEL POWER TRANSMISSION P LTD,Italy,Varvel SPA,CHENNAI,"Manufacture of electric motors (except internal combustion engine starting
motors)",12.50,0.19,
869,MGM VARVEL POWER TRANSMISSION P LTD,Italy,MGM Motori Elettici S.P.A,CHENNAI,Manufacture of electric motors (except internal combustion engine starting motors),12.50,0.19,
870,L T TECHNO SOLUTIONS PVT LTD,Italy,"LUCIANO TRAVAGLINI  S. .R
.L",MUMBAI,Other non-specialised wholesale trade n.e.c.,3.56,0.06,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
871,SMITHERS OASIS INDIA PRIVATE LIMITED,Italy,SMITHERS OASIS ASIA CO,MUMBAI,"Manufacture of plastic in primary forms (includes amino-resins, polyurethanes etc.)",34.20,0.53,
872,DAYCO POWER TRANSMISSION PVT LTD (EAR: D,Italy,DAYCO EUROPE S.R.L.,NEW DELHI,"Manufacture of other transport equipments n.e.c. such as pushcarts, handcarts
etc",176.93,2.75,
873,BACK SEAT FASHION PRIVATE LIMITED,Italy,ATZEI GABRIELLE,NEW DELHI,"Fashion design related to textiles, wearing apparel, shoes, jewelry, furniture and other fashion goods",0.10,0.00,
874,ACES GLOBAL QUALITY SERVICES INDIA PVT L,Italy,ACES GLOBAL QUALITY SERVICES S.R.L,BANGALORE,Management consultancy activities,0.51,0.01,
875,LOMBARDINI INDIA PVT. LTD.,Italy,LOMBARDINI S.R.L A SOCIO UNICO,MUMBAI,Manufacture of motor vehicle engines,19.90,0.31,
876,LOMBARDINI INDIA PVT. LTD.,Italy,LOMBARDINI S.R.L A SOCIO UNICO,MUMBAI,Manufacture of motor vehicle engines,162.24,2.52,
877,LOMBARDINI INDIA PVT. LTD.,Italy,LOMBARDINI S.R.L A SOCIO UNICO,MUMBAI,Manufacture of motor vehicle engines,54.09,0.84,
878,LOMBARDINI INDIA PVT. LTD.,Italy,LOMBARDINI S.R.L A SOCIO UNICO,MUMBAI,Manufacture of motor vehicle engines,57.96,0.90,
879,LOMBARDINI INDIA PVT. LTD.,Italy,LOMBARDINI S.R.L,MUMBAI,Manufacture of motor vehicle engines,392.69,6.10,
880,KENDEIL INDFARAD ELECTRONICS PRIVATE LIM,Italy,KENDEIL SRL,BANGALORE,Manufacture of other electronic components n.e.c,10.95,0.17,
881,KENDEIL INDFARAD ELECTRONICS PRIVATE LIM,Italy,KENDEIL SRL,BANGALORE,Manufacture of other electronic components n.e.c,1.73,0.03,
882,LEVIGO ENGINEERING INDIA PVT LTD,Italy,COSTA LEVIGATRICI SPA,BANGALORE,Manufacture of other special- purpose machinery n.e.c.,1.60,0.02,
883,LEVIGO ENGINEERING INDIA PVT LTD,Italy,COSTA LEVIGATRICI SPA,BANGALORE,Manufacture of other special- purpose machinery n.e.c.,14.67,0.23,
884,AP CLUTCHES INDIA PRIVATE LIMITED,Italy,AP AUTOMOTIVE PRODUCTS SRL,AHMEDABAD,"Manufacture of diverse parts and accessories for motor vehecles sucs as brakes, gearboxes, axles, road",41.94,0.65,
885,BRAMBILLA INDIA PRIVATE LIMITED,Italy,MODELLERIA BRAMBILLA S.P.A.,NEW DELHI,Manufacture of other special- purpose machinery n.e.c.,0.05,0.00,
886,SMALTICERAM INDIA PRIVATE LIMITED,Italy,smalticeram unicer spa,AHMEDABAD,Manufacture of other refractory articles n.e.c.,7.98,0.12,
887,TENAX INDIA STONE PRODUCTS PVT. LTD.,Italy,AROS SRL,BANGALORE,Wholesale of other construction equipment n.e.c.,5.90,0.09,
888,KENDEIL INDFARAD ELECTRONICS PRIVATE LIM,Italy,KENDEIL SRL,BANGALORE,Manufacture of other electronic components n.e.c,3.15,0.05,
889,KENDEIL INDFARAD ELECTRONICS PRIVATE LIM,Italy,KENDEIL SRL,BANGALORE,Manufacture of other electronic components n.e.c,1.42,0.02,
890,KENDEIL INDFARAD ELECTRONICS PRIVATE LIM,Italy,KENDEIL SRL,BANGALORE,Manufacture of other electronic components n.e.c,0.36,0.01,
891,FILTREC BHARAT MANUFACTURING PRIVATE LIM,Italy,FILTREC S P A,BANGALORE,Manufacture of filtering and purifying machinery or apparatus for liquids and gases,7.50,0.12,
892,TEGOLA TEMA INDIA PRIVATE LIMITED,Italy,TEGOLA INTERNATIONAL SRL,BANGALORE,Wholesale of other construction equipment n.e.c.,5.00,0.08,
893,SRINALA LEATHERS PRIVATE LIMITED,Italy,FRANCO PIERACCIONI,CHENNAI,Production of hides and skins originating from slaughterhouses,2.00,0.03,
894,SRINALA LEATHERS PRIVATE LIMITED,Italy,ALFEIA SRL,CHENNAI,"Production of hides and skins originating from
slaughterhouses",0.80,0.01,
895,SRINALA LEATHERS PRIVATE,Italy,ALFEIA SPA,CHENNAI,Production of hides and skins,10.00,0.16,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
,LIMITED,,,,originating from slaughterhouses,,,
896,SRINALA LEATHERS PRIVATE LIMITED,Italy,ALFEIA SRL,CHENNAI,Production of hides and skins originating from slaughterhouses,1.00,0.02,
897,SRINALA LEATHERS PRIVATE LIMITED,Italy,FRANCO PIERACCIONI,CHENNAI,Production of hides and skins originating from slaughterhouses,1.00,0.02,
898,SRINALA LEATHERS PRIVATE LIMITED,Italy,ALFEIA SPA,CHENNAI,Production of hides and skins originating from slaughterhouses,3.00,0.05,
899,SRINALA LEATHERS PRIVATE LIMITED,Italy,FRANCO PIERACCIONI,CHENNAI,"Production of hides and skins
originating from slaughterhouses",3.00,0.05,
900,MANULI HYDRAULICS INDIA P LTD,Italy,Manuli Rubber Industries SPA,CHENNAI,"Manufacture of rubber plates, sheets, strips, rods, tubes, pipes, hoses and profile - shapes etc.",10.56,0.16,
901,MANULI HYDRAULICS INDIA P LTD,Italy,Manuli Rubber Industries S.P.A,CHENNAI,"Manufacture of rubber plates, sheets, strips, rods, tubes, pipes, hoses and profile -
shapes etc.",17.52,0.27,
902,COVEME INDIA ENGINEERED FILMS PVT LTD,Italy,Coveme SPA,MUMBAI,Manufacture of other plastics products n.e.c.,3.75,0.06,
903,MUTTI FOODS INDIA PVT LTD,Italy,MUTTI S.P.A.,NEW DELHI,"Wholesale of other
basic/manufactured food stuffs n.e.c.",3.88,0.06,
904,MUTTI FOODS INDIA PVT LTD,Italy,FRANCESCO MUTTI,NEW DELHI,"Wholesale of other basic/manufactured food
stuffs n.e.c.",0.12,0.00,
905,MUTTI FOODS INDIA PVT LTD,Italy,MUTTI S.P.A.,NEW DELHI,Wholesale of other basic/manufactured food stuffs n.e.c.,4.85,0.08,
906,MUTTI FOODS INDIA PVT LTD,Italy,FRANCESCO MUTTI,NEW DELHI,Wholesale of other basic/manufactured food stuffs n.e.c.,0.15,0.00,
907,FLUOROCARBONS INDIA PVT LTD,Italy,GUARNIFLON  SPA,MUMBAI,Manufacture of other plastics products n.e.c.,146.99,2.28,
908,SRINALA LEATHERS PRIVATE LIMITED,Italy,FRANCO PIERACCIONI,CHENNAI,Production of hides and skins originating from slaughterhouses,2.07,0.03,
909,SRINALA LEATHERS PRIVATE LIMITED,Italy,FRANCO PIERACCIONI,CHENNAI,"Production of hides and skins originating from
slaughterhouses",1.93,0.03,
910,SRINALA LEATHERS PRIVATE LIMITED,Italy,FRANCO PIERACCIONI,CHENNAI,Production of hides and skins originating from slaughterhouses,1.00,0.02,
911,MANULI HYDRAULICS MANUFACTURING INDIA PR,Italy,Manuli Rubber Industries S.P.A,CHENNAI,"Manufacture of rubber plates, sheets, strips, rods, tubes, pipes, hoses and profile - shapes etc.",10.50,0.16,
912,MGM VARVEL POWER TRANSMISSION P LTD,Italy,Varvel S.P.A,CHENNAI,"Manufacture of electric motors (except internal combustion engine starting
motors)",34.68,0.54,
913,MGM VARVEL POWER TRANSMISSION P LTD,Italy,M.G.M Motori Elettrici S.P.A,CHENNAI,Manufacture of electric motors (except internal combustion engine starting motors),34.68,0.54,
914,MGM VARVEL POWER TRANSMISSION P LTD,Italy,M.G.M Motori Elettrici S.P.A,CHENNAI,"Manufacture of electric motors (except internal combustion engine starting
motors)",40.50,0.63,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
915,MGM VARVEL POWER TRANSMISSION P LTD,Italy,Varvel S.P.A,CHENNAI,Manufacture of electric motors (except internal combustion engine starting motors),40.50,0.63,
916,LOMBARDINI INDIA PVT. LTD.,Italy,LOMBARDINI R.L.A SOCIO UNICO,MUMBAI,Manufacture of motor vehicle engines,54.09,0.84,
917,LOMBARDINI INDIA PVT. LTD.,Italy,LOMBARDINI S.R.L,MUMBAI,Manufacture of motor vehicle engines,677.90,10.52,
918,ARISTON THERMO INDIA PVT LTD,Italy,ARISTON THERMO INTERNATIONAL S.R.L,MUMBAI,"Wholesale of electrical machinery, equipment and supplies, n.e.c.",7.70,0.12,
919,ARISTON THERMO INDIA PVT LTD,Italy,ARISTON THERMO S.P.A,MUMBAI,"Wholesale of electrical
machinery, equipment and supplies, n.e.c.",2.30,0.04,
920,AMER NSM INDIA PVT LTD,Italy,AMER SPA,MUMBAI,Manufacture of electric motors (except internal combustion engine starting motors),27.69,0.43,
921,SEMATIC REELEVATOR PRODUCTS  (I) PVT LTD,Italy,SEMATIC SPA,MUMBAI,Manufacture of other lifting and handling equipment and parts thereof,82.17,1.28,
922,DUCATI ENERGIA INDIA PVT LTD,Italy,DUCATI  ENERGIA S.P.A.,MUMBAI,"Manufacture of electric motors (except internal combustion engine starting
motors)",8.16,0.13,
923,POLIGOF-MICRO HYGIENE (INDIA) PVT LTD,Italy,POLIGOF S.P.A,MUMBAI,Manufacture of wadding of textile materials and articles of wadding such as sanitary napkins and tam,6.92,0.11,
924,TOTAL DENTAL CARE P LTD,Liechtenstein,LGT VENTURE PHILANTROPY FOUNDATION,MUMBAI,Other business support service activities n.e.c.,0.23,0.00,
925,TOTAL DENTAL CARE P LTD,Liechtenstein,LGT VENTURE PHILANTROPY FOUNDATION,MUMBAI,Other business support service activities n.e.c.,399.77,6.21,
